id_client;sexe;date_naissance;enfant_conduite_accompagne;nombre_enfants;revenus;valeur_residence_prin;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;tarif_devis;Âge;Age calculé;Tranche de revenu;Nombre d'enfant presence;Id_Client Index aléatoire;Tranche d'Age calculé anonyme;Jour
866014907;M;16/12/2000 00:00;0;0;34705;173076;Commercial;Pickup;yes;0;7.0;Highly Urban/ Urban;31/05/2019;complet;dev_express;254.68;3.00:00:00;22;[20K€-40K€];NON ;0,702701838;[20-30];31
850109236;M;10/05/2007 00:00;0;2;47797;0;Private;z_SUV;no;4;6.0;Highly Urban/ Urban;05/10/2019;incomplet;dev_integral;326.8;10.00:00:00;16;[40K€-60K€];OUI;0,283932725;[10-20];5
820425739;M;26/09/1948 00:00;0;0;49021;177127;Commercial;Pickup;no;2;1.0;Highly Urban/ Urban;23/11/2020;complet;dev_integral;303.42;23.00:00:00;74;[40K€-60K€];NON ;0,846803062;[70-80];23
854769047;F;23/05/1980 00:00;0;0;125583;;Commercial;Van;no;5;13.0;Highly Urban/ Urban;26/01/2021;complet;dev_integral;297.28;26.00:00:00;43;[120K€-140K€];NON ;0,95033092;[40-50];26
467183708;F;21/02/1971 00:00;0;0;46947;150812;Private;z_SUV;no;0;;z_Highly Rural/ Rural;24/08/2020;incomplet;dev_integral;292.83;27.00:00:00;52;[40K€-60K€];NON ;0,341063151;[50-60];24
561457266;M;21/06/2007 00:00;0;2;24790;0;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;11/11/2021;complet;dev_integral;317.09;29.00:00:00;16;[20K€-40K€];OUI;0,549628302;[10-20];11
456057416;M;11/04/1985 00:00;0;0;;;Private;z_SUV;no;0;;Highly Urban/ Urban;07/04/2020;complet;dev_integral;336.85;7.00:00:00;38;;NON ;0,282398199;[30-40];7
538753309;M;25/01/1981 00:00;0;0;106059;267152;Private;z_SUV;no;4;1.0;Highly Urban/ Urban;13/11/2020;incomplet;dev_express;253.38;22.00:00:00;42;[100K€-120K€];NON ;0,954758061;[40-50];13
927032368;F;19/05/2017 00:00;0;0;;119708;Private;Minivan;no;2;3.0;Highly Urban/ Urban;02/05/2019;incomplet;dev_integral;303.76;30.00:00:00;6;;NON ;0,890757632;[0-10];2
562092571;M;12/05/1982 00:00;0;0;30776;200353;Commercial;Panel Truck;yes;0;5.0;Highly Urban/ Urban;07/08/2019;complet;dev_integral;315.66;7.00:00:00;41;[20K€-40K€];NON ;0,44841614;[40-50];7
649993215;F;25/06/1939 00:00;1;1;12824;0;Commercial;z_SUV;no;8;10.0;Highly Urban/ Urban;08/04/2019;complet;dev_integral;321.13;25.00:00:00;84;[0K€-20K€];OUI;0,153588167;[80-90];8
735267214;F;03/06/1967 00:00;1;1;78477;;Private;z_SUV;no;1;11.0;Highly Urban/ Urban;20/04/2019;complet;dev_integral;330.36;16.00:00:00;56;[60K€-80K€];OUI;0,679333758;[50-60];20
981783222;F;20/01/1975 00:00;0;0;0;0;Private;Sports Car;no;7;6.0;Highly Urban/ Urban;21/06/2019;complet;dev_express;270.58;28.00:00:00;48;[0K€-20K€];NON ;0,042475995;[40-50];21
722097727;F;23/11/2010 00:00;0;0;5386;0;Private;Sports Car;no;4;9.0;Highly Urban/ Urban;27/02/2021;complet;dev_premium;408.0;26.00:00:00;12;[0K€-20K€];NON ;0,734220595;[10-20];27
561113047;M;29/12/1942 00:00;0;0;89582;269747;Private;Minivan;no;0;16.0;Highly Urban/ Urban;08/12/2020;complet;dev_express;274.83;19.00:00:00;80;[80K€-100K€];NON ;0,831223177;[70-80];8
487743827;F;10/10/1993 00:00;0;0;0;111556;Commercial;Pickup;yes;1;7.0;Highly Urban/ Urban;27/06/2020;complet;dev_premium;461.69;9.00:00:00;29;[0K€-20K€];NON ;0,94348546;[20-30];27
495744342;M;18/10/2004 00:00;1;3;6843;0;Commercial;z_SUV;no;1;6.0;z_Highly Rural/ Rural;20/01/2020;complet;dev_express;279.31;1.00:00:00;18;[0K€-20K€];OUI;0,958972529;[10-20];20
590618636;F;06/01/1959 00:00;0;2;69546;186300;Commercial;Sports Car;no;1;1.0;Highly Urban/ Urban;18/12/2020;incomplet;dev_vip;916.1;11.00:00:00;64;[60K€-80K€];OUI;0,415416835;[60-70];18
935741085;F;25/03/1969 00:00;0;0;33447;0;Private;Van;yes;0;1.0;Highly Urban/ Urban;16/05/2019;complet;dev_premium;500.0;24.00:00:00;54;[20K€-40K€];NON ;0,466377862;[50-60];16
159149651;F;15/07/1950 00:00;0;0;27354;0;Commercial;z_SUV;no;2;9.0;Highly Urban/ Urban;11/07/2021;complet;dev_express;251.92;4.00:00:00;73;[20K€-40K€];NON ;0,754116939;[70-80];11
333412730;M;24/05/1974 00:00;0;0;70426;209877;Private;Minivan;no;0;12.0;Highly Urban/ Urban;09/06/2020;complet;dev_express;267.45;25.00:00:00;49;[60K€-80K€];NON ;0,355963189;[40-50];9
723581481;F;21/10/1983 00:00;0;0;;241791;Private;z_SUV;no;0;8.0;Highly Urban/ Urban;05/09/2019;complet;dev_integral;330.33;29.00:00:00;39;;NON ;0,809020133;[30-40];5
447801192;F;19/02/2003 00:00;2;2;0;0;Commercial;Minivan;no;1;6.0;z_Highly Rural/ Rural;25/10/2019;complet;dev_premium;389.49;29.00:00:00;20;[0K€-20K€];OUI;0,850947395;[10-20];25
300442475;F;18/01/2019 00:00;1;1;50891;194126;Private;z_SUV;no;5;6.0;z_Highly Rural/ Rural;06/05/2019;complet;dev_express;259.39;30.00:00:00;4;[40K€-60K€];OUI;0,643218349;[0-10];6
359736972;M;13/01/1960 00:00;0;0;81767;308350;Commercial;z_SUV;no;0;7.0;Highly Urban/ Urban;25/02/2022;complet;dev_express;283.32;4.00:00:00;63;[80K€-100K€];NON ;0,82410035;[60-70];25
929223734;M;15/05/1969 00:00;0;1;137815;0;Private;Minivan;no;1;1.0;Highly Urban/ Urban;01/12/2019;complet;dev_integral;331.84;4.00:00:00;54;[120K€-140K€];OUI;0,680115769;[50-60];1
138372300;F;28/06/1967 00:00;0;0;19779;96107;Commercial;Panel Truck;yes;2;1.0;z_Highly Rural/ Rural;20/12/2019;complet;dev_integral;319.71;22.00:00:00;56;[0K€-20K€];NON ;0,307607943;[50-60];20
112086182;F;03/04/1968 00:00;0;0;0;56589;Commercial;Pickup;no;2;1.0;Highly Urban/ Urban;30/01/2020;complet;dev_premium;469.48;15.00:00:00;55;[0K€-20K€];NON ;0,530971139;[50-60];30
533665881;F;09/02/2003 00:00;0;0;116863;335371;Commercial;Van;no;3;11.0;Highly Urban/ Urban;17/07/2021;incomplet;dev_integral;288.48;8.00:00:00;20;[100K€-120K€];NON ;0,421181102;[10-20];17
871732998;F;19/05/1981 00:00;0;0;176866;0;Commercial;Pickup;yes;0;16.0;Highly Urban/ Urban;26/06/2021;complet;dev_integral;310.38;30.00:00:00;42;[160K€-180K€];NON ;0,991054565;[40-50];26
413843100;M;14/10/1978 00:00;0;0;21918;157112;Private;Minivan;no;0;19.0;Highly Urban/ Urban;23/08/2019;complet;dev_express;270.6;5.00:00:00;44;[20K€-40K€];NON ;0,13614709;[40-50];23
333018954;F;28/08/2010 00:00;0;1;126678;325815;Private;Van;yes;4;15.0;z_Highly Rural/ Rural;14/02/2020;complet;dev_express;262.53;21.00:00:00;12;[120K€-140K€];OUI;0,644952;[10-20];14
584024244;F;04/08/1932 00:00;0;0;;149582;Private;Pickup;yes;0;1.0;Highly Urban/ Urban;07/06/2020;incomplet;dev_premium;514.97;15.00:00:00;91;;NON ;0,929499897;[90-100];7
860220655;M;29/03/1963 00:00;0;0;62409;217421;Commercial;z_SUV;no;1;1.0;z_Highly Rural/ Rural;31/07/2021;complet;dev_express;280.85;21.00:00:00;60;[60K€-80K€];NON ;0,783572141;[50-60];31
347660942;M;19/06/1960 00:00;0;0;28979;174100;Commercial;Panel Truck;yes;3;11.0;Highly Urban/ Urban;05/12/2019;complet;dev_vip;714.18;30.00:00:00;63;[20K€-40K€];NON ;0,776398907;[60-70];5
690716620;F;27/07/1964 00:00;0;1;77486;232815;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;06/03/2020;complet;dev_premium;354.54;23.00:00:00;59;[60K€-80K€];OUI;0,453219679;[50-60];6
541681656;M;27/10/1987 00:00;0;0;93908;0;Private;Minivan;yes;2;9.0;z_Highly Rural/ Rural;10/02/2020;complet;dev_integral;321.68;23.00:00:00;35;[80K€-100K€];NON ;0,867007248;[30-40];10
503023943;F;26/03/1955 00:00;0;0;43505;107149;Private;z_SUV;no;5;10.0;Highly Urban/ Urban;15/12/2019;incomplet;dev_premium;459.99;24.00:00:00;68;[40K€-60K€];NON ;0,124459918;[60-70];15
19903973;F;03/03/1964 00:00;0;0;;0;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;20/09/2021;complet;dev_integral;331.94;16.00:00:00;59;;NON ;0,237077951;[50-60];20
10599924;M;12/04/1984 00:00;0;0;168168;0;Private;Minivan;yes;0;15.0;Highly Urban/ Urban;06/06/2020;complet;dev_premium;535.78;6.00:00:00;39;[160K€-180K€];NON ;0,818819773;[30-40];6
605313423;F;13/08/2005 00:00;0;0;60847;211273;Private;z_SUV;no;5;3.0;Highly Urban/ Urban;02/08/2019;incomplet;dev_integral;297.56;6.00:00:00;18;[60K€-80K€];NON ;0,90479735;[10-20];2
77257945;F;09/11/1937 00:00;0;0;57744;213239;Commercial;z_SUV;no;3;8.0;Highly Urban/ Urban;26/07/2021;complet;dev_express;259.7;9.00:00:00;85;[40K€-60K€];NON ;0,425091081;[80-90];26
247258580;F;20/05/1940 00:00;0;0;5;0;Commercial;Pickup;yes;0;11.0;Highly Urban/ Urban;29/03/2022;complet;dev_express;278.57;29.00:00:00;83;[0K€-20K€];NON ;0,289561224;[80-90];29
753795811;M;19/06/1967 00:00;0;0;62280;0;Commercial;Panel Truck;yes;0;12.0;Highly Urban/ Urban;13/09/2019;complet;dev_express;280.02;31.00:00:00;56;[60K€-80K€];NON ;0,059510711;[50-60];13
703670778;F;05/10/1977 00:00;1;2;0;0;Private;z_SUV;no;2;4.0;z_Highly Rural/ Rural;10/03/2021;complet;dev_express;250.58;14.00:00:00;45;[0K€-20K€];OUI;0,716166769;[40-50];10
263632369;F;17/01/1945 00:00;1;2;79053;;Private;Sports Car;no;6;12.0;Highly Urban/ Urban;10/05/2022;complet;dev_express;278.88;30.00:00:00;78;[60K€-80K€];OUI;0,570195354;[70-80];10
904457123;M;22/06/1937 00:00;0;3;48762;176946;Private;Minivan;no;4;12.0;Highly Urban/ Urban;15/07/2021;incomplet;dev_premium;453.02;27.00:00:00;86;[40K€-60K€];OUI;0,426780139;[80-90];15
594177143;F;27/07/1952 00:00;0;0;102052;237341;Private;Pickup;yes;1;16.0;Highly Urban/ Urban;22/12/2019;complet;dev_express;270.38;23.00:00:00;71;[100K€-120K€];NON ;0,617132538;[70-80];22
573751437;M;14/05/1966 00:00;0;0;64890;0;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;14/07/2020;complet;dev_express;261.98;5.00:00:00;57;[60K€-80K€];NON ;0,463071384;[50-60];14
977286255;M;27/06/2001 00:00;2;2;71119;0;Private;Minivan;no;5;4.0;Highly Urban/ Urban;22/02/2021;complet;dev_express;264.0;22.00:00:00;22;[60K€-80K€];OUI;0,60285945;[20-30];22
534721073;M;30/03/1964 00:00;1;2;40608;176832;Private;z_SUV;no;3;6.0;Highly Urban/ Urban;22/07/2021;complet;dev_premium;454.54;19.00:00:00;59;[40K€-60K€];OUI;0,319695737;[50-60];22
704086674;M;18/11/1936 00:00;0;0;50260;178766;Private;Minivan;no;0;1.0;Highly Urban/ Urban;24/10/2019;complet;dev_premium;438.06;31.00:00:00;86;[40K€-60K€];NON ;0,280319588;[80-90];24
958960136;M;31/05/1968 00:00;0;0;146881;396556;Commercial;Van;no;0;11.0;Highly Urban/ Urban;29/01/2020;complet;dev_integral;282.5;18.00:00:00;55;[140K€-160K€];NON ;0,853769422;[50-60];29
177212541;F;02/11/1968 00:00;2;3;69264;242234;Commercial;Minivan;yes;0;9.0;z_Highly Rural/ Rural;05/05/2021;complet;dev_express;279.12;16.00:00:00;54;[60K€-80K€];OUI;0,85833372;[50-60];5
947194799;F;28/01/2014 00:00;0;1;0;0;Private;z_SUV;no;0;6.0;Highly Urban/ Urban;16/02/2020;complet;dev_express;279.64;19.00:00:00;9;[0K€-20K€];OUI;0,122251697;[0-10];16
61899962;M;27/10/1939 00:00;0;0;57410;231626;Private;z_SUV;no;3;4.0;Highly Urban/ Urban;30/04/2021;complet;dev_integral;332.04;23.00:00:00;83;[40K€-60K€];NON ;0,234964927;[80-90];30
699357023;F;13/04/2000 00:00;0;4;6363;0;Commercial;Sports Car;no;2;1.0;Highly Urban/ Urban;01/06/2021;complet;dev_integral;297.17;5.00:00:00;23;[0K€-20K€];OUI;0,112882914;[20-30];1
24038801;M;11/01/2013 00:00;0;1;41229;0;Private;z_SUV;no;3;5.0;Highly Urban/ Urban;14/05/2022;complet;dev_integral;294.07;5.00:00:00;10;[40K€-60K€];OUI;0,628361194;[0-10];14
859734595;F;03/09/1946 00:00;0;0;53293;0;Commercial;z_SUV;no;0;1.0;Highly Urban/ Urban;20/01/2021;complet;dev_express;256.88;15.00:00:00;77;[40K€-60K€];NON ;0,61503313;[70-80];20
235875917;M;24/07/1990 00:00;0;0;94090;;Commercial;Van;yes;3;15.0;Highly Urban/ Urban;06/03/2021;complet;dev_express;269.85;26.00:00:00;33;[80K€-100K€];NON ;0,541834879;[30-40];6
810025621;M;26/10/1975 00:00;0;1;15216;134163;Commercial;Pickup;yes;0;8.0;z_Highly Rural/ Rural;02/06/2021;complet;dev_express;279.92;24.00:00:00;47;[0K€-20K€];OUI;0,762126863;[40-50];2
330255772;M;15/08/2002 00:00;0;0;32645;190491;Private;Minivan;yes;0;14.0;Highly Urban/ Urban;12/08/2021;complet;dev_integral;317.07;4.00:00:00;21;[20K€-40K€];NON ;0,240530326;[20-30];12
327103894;F;07/06/1991 00:00;0;1;121279;325518;Private;z_SUV;no;4;15.0;Highly Urban/ Urban;08/07/2021;complet;dev_express;271.51;12.00:00:00;32;[120K€-140K€];OUI;0,264972356;[30-40];8
39016793;F;25/10/1937 00:00;0;0;;232785;Private;Van;yes;3;12.0;Highly Urban/ Urban;19/01/2022;complet;dev_integral;287.36;24.00:00:00;85;;NON ;0,510945987;[80-90];19
671690440;M;14/11/1977 00:00;0;2;989;0;Private;z_SUV;no;3;1.0;Highly Urban/ Urban;12/12/2019;complet;dev_integral;336.27;4.00:00:00;45;[0K€-20K€];OUI;0,022328106;[40-50];12
989257294;F;27/05/1956 00:00;0;0;7804;0;Private;z_SUV;no;2;8.0;Highly Urban/ Urban;04/02/2021;complet;dev_integral;327.49;22.00:00:00;67;[0K€-20K€];NON ;0,9426003;[60-70];4
187122023;F;31/07/2009 00:00;0;0;65426;181181;Commercial;Pickup;yes;1;14.0;Highly Urban/ Urban;22/02/2021;complet;dev_premium;328.22;19.00:00:00;14;[60K€-80K€];NON ;0,150590855;[10-20];22
352275766;F;26/02/1960 00:00;0;0;174526;439040;Commercial;Panel Truck;no;3;9.0;Highly Urban/ Urban;10/07/2019;complet;dev_express;269.98;22.00:00:00;63;[160K€-180K€];NON ;0,13189724;[60-70];10
204766677;M;30/05/2021 00:00;0;1;55307;174352;Private;Minivan;yes;0;24.0;Highly Urban/ Urban;07/06/2021;complet;dev_integral;337.29;19.00:00:00;2;[40K€-60K€];OUI;0,791639408;[0-10];7
638602003;M;07/12/1990 00:00;2;2;64990;197575;Commercial;Pickup;no;0;7.0;Highly Urban/ Urban;27/05/2022;complet;dev_premium;444.12;12.00:00:00;32;[60K€-80K€];OUI;0,357422373;[30-40];27
262994743;F;07/12/1955 00:00;0;4;45484;187068;Private;z_SUV;no;6;1.0;Highly Urban/ Urban;27/10/2021;complet;dev_integral;335.95;13.00:00:00;67;[40K€-60K€];OUI;0,786311071;[60-70];27
736213708;M;17/01/1995 00:00;0;0;107012;322746;Commercial;Panel Truck;yes;3;1.0;Highly Urban/ Urban;24/06/2021;complet;dev_express;257.34;31.00:00:00;28;[100K€-120K€];NON ;0,755286892;[20-30];24
154763717;F;02/09/2021 00:00;0;0;23111;135834;Private;z_SUV;no;0;8.0;Highly Urban/ Urban;31/01/2021;incomplet;dev_integral;317.73;16.00:00:00;1;[20K€-40K€];NON ;0,248394454;[0-10];31
134040005;M;07/10/1982 00:00;0;0;120424;315565;Commercial;Panel Truck;yes;0;13.0;z_Highly Rural/ Rural;16/10/2021;complet;dev_express;281.34;12.00:00:00;40;[120K€-140K€];NON ;0,279422749;[30-40];16
624440117;F;22/10/1960 00:00;0;0;89403;274333;Commercial;Panel Truck;no;2;15.0;Highly Urban/ Urban;24/08/2021;complet;dev_integral;292.99;27.00:00:00;62;[80K€-100K€];NON ;0,294709682;[60-70];24
596520948;F;11/10/1963 00:00;0;0;4200;127300;Private;Minivan;no;0;9.0;Highly Urban/ Urban;09/09/2020;complet;dev_express;250.6;9.00:00:00;59;[0K€-20K€];NON ;0,14029158;[50-60];9
903207853;M;18/10/2015 00:00;0;3;14818;137447;Commercial;Van;yes;0;1.0;z_Highly Rural/ Rural;13/01/2022;complet;dev_integral;327.96;2.00:00:00;7;[0K€-20K€];OUI;0,644506795;[0-10];13
230201806;M;18/10/1940 00:00;0;0;76216;0;Private;z_SUV;no;3;19.0;Highly Urban/ Urban;20/11/2020;complet;dev_integral;316.59;1.00:00:00;82;[60K€-80K€];NON ;0,940881942;[80-90];20
462357799;F;08/01/1957 00:00;2;4;0;0;Private;Sports Car;no;5;;Highly Urban/ Urban;10/02/2020;incomplet;dev_integral;319.05;8.00:00:00;66;[0K€-20K€];OUI;0,236073376;[60-70];10
77027507;F;10/08/1954 00:00;0;0;43998;181595;Private;Minivan;no;0;15.0;Highly Urban/ Urban;25/10/2021;complet;dev_integral;285.13;9.00:00:00;69;[40K€-60K€];NON ;0,424394665;[60-70];25
529008078;M;29/10/1987 00:00;0;0;39095;197227;Private;Pickup;yes;0;10.0;Highly Urban/ Urban;08/04/2022;complet;dev_integral;324.54;21.00:00:00;35;[20K€-40K€];NON ;0,180368598;[30-40];8
679670661;M;25/03/1952 00:00;0;0;54236;219127;Commercial;Pickup;no;0;14.0;z_Highly Rural/ Rural;12/07/2021;complet;dev_integral;304.92;24.00:00:00;71;[40K€-60K€];NON ;0,295086624;[70-80];12
815837145;M;17/10/2011 00:00;1;1;;253662;Commercial;Minivan;yes;0;11.0;Highly Urban/ Urban;30/11/2019;complet;dev_integral;308.24;3.00:00:00;11;;OUI;0,678227429;[10-20];30
713608494;F;23/03/1974 00:00;0;5;0;0;Private;Sports Car;no;3;10.0;z_Highly Rural/ Rural;05/11/2020;complet;dev_integral;280.2;26.00:00:00;49;[0K€-20K€];OUI;0,81582909;[40-50];5
512239483;M;26/03/2006 00:00;0;3;72637;0;Commercial;Panel Truck;no;0;16.0;Highly Urban/ Urban;13/10/2020;complet;dev_express;282.03;23.00:00:00;17;[60K€-80K€];OUI;0,490647767;[10-20];13
97863760;F;18/07/1967 00:00;0;0;128481;0;Private;Minivan;yes;2;12.0;Highly Urban/ Urban;02/06/2020;complet;dev_express;282.33;2.00:00:00;56;[120K€-140K€];NON ;0,046020193;[50-60];2
291645169;M;24/11/1999 00:00;0;0;51512;0;Commercial;Pickup;no;0;4.0;z_Highly Rural/ Rural;02/03/2020;complet;dev_premium;327.03;26.00:00:00;23;[40K€-60K€];NON ;0,053295169;[20-30];2
697069006;F;05/10/1967 00:00;0;0;93239;277687;Private;Sports Car;no;0;13.0;z_Highly Rural/ Rural;01/10/2020;complet;dev_integral;328.59;15.00:00:00;55;[80K€-100K€];NON ;0,921688897;[50-60];1
928682529;F;25/01/2015 00:00;2;2;0;0;Commercial;Pickup;yes;8;1.0;Highly Urban/ Urban;01/03/2020;complet;dev_express;269.87;23.00:00:00;8;[0K€-20K€];OUI;0,439190882;[0-10];1
616018159;F;22/06/1958 00:00;0;0;37098;;Commercial;Pickup;yes;2;19.0;Highly Urban/ Urban;03/05/2019;complet;dev_integral;315.27;27.00:00:00;65;[20K€-40K€];NON ;0,398097053;[60-70];3
481741352;F;28/08/1981 00:00;0;0;166406;410930;Commercial;Pickup;no;1;16.0;Highly Urban/ Urban;26/06/2021;complet;dev_express;267.58;21.00:00:00;42;[160K€-180K€];NON ;0,398625305;[40-50];26
575021726;F;16/06/2016 00:00;0;0;11425;0;Private;z_SUV;no;2;6.0;Highly Urban/ Urban;05/08/2021;complet;dev_express;261.55;2.00:00:00;7;[0K€-20K€];NON ;0,65851922;[0-10];5
178900296;F;13/08/2002 00:00;1;1;100796;0;Private;Minivan;yes;0;;Highly Urban/ Urban;16/03/2021;complet;dev_premium;422.79;6.00:00:00;21;[100K€-120K€];OUI;0,231057109;[20-30];16
747557690;F;17/08/2010 00:00;0;0;108031;329698;Commercial;Van;no;0;13.0;Highly Urban/ Urban;10/01/2021;complet;dev_premium;484.74;2.00:00:00;13;[100K€-120K€];NON ;0,56506668;[10-20];10
825869639;F;13/03/1978 00:00;0;1;;145803;Commercial;Panel Truck;no;3;1.0;Highly Urban/ Urban;07/06/2021;incomplet;dev_express;262.29;6.00:00:00;45;;OUI;0,823846223;[40-50];7
349140341;F;30/10/1993 00:00;0;0;90075;271397;Private;Minivan;no;2;15.0;Highly Urban/ Urban;26/04/2022;complet;dev_integral;282.0;19.00:00:00;29;[80K€-100K€];NON ;0,249311834;[20-30];26
394584511;F;18/04/1966 00:00;0;1;71402;210868;Commercial;Panel Truck;no;1;15.0;Highly Urban/ Urban;18/11/2020;complet;dev_integral;309.76;31.00:00:00;57;[60K€-80K€];OUI;0,184775209;[50-60];18
584879551;M;07/09/1958 00:00;0;0;185205;480262;Commercial;Pickup;yes;0;12.0;z_Highly Rural/ Rural;11/12/2021;complet;dev_express;265.48;11.00:00:00;64;[180K€-200K€];NON ;0,440652431;[60-70];11
783521021;F;29/08/1981 00:00;0;0;0;;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;25/08/2020;complet;dev_express;277.99;20.00:00:00;41;[0K€-20K€];NON ;0,980934231;[40-50];25
328805838;F;11/11/2021 00:00;0;0;46817;223487;Private;Pickup;no;0;13.0;Highly Urban/ Urban;16/09/2020;complet;dev_integral;339.52;7.00:00:00;1;[40K€-60K€];NON ;0,528017637;[0-10];16
199869071;M;11/11/1971 00:00;0;0;42621;0;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;08/11/2021;complet;dev_integral;313.05;8.00:00:00;51;[40K€-60K€];NON ;0,484532712;[50-60];8
972116350;F;18/01/1970 00:00;0;0;105178;313734;Private;Minivan;no;0;8.0;Highly Urban/ Urban;01/04/2021;complet;dev_integral;284.62;29.00:00:00;53;[100K€-120K€];NON ;0,820036414;[50-60];1
295796026;F;24/11/1976 00:00;0;0;31269;201461;Private;Sports Car;yes;4;1.0;z_Highly Rural/ Rural;29/08/2021;incomplet;dev_express;282.24;25.00:00:00;46;[20K€-40K€];NON ;0,813684351;[40-50];29
880892293;M;05/03/1951 00:00;3;4;147647;385798;Commercial;Panel Truck;yes;3;25.0;Highly Urban/ Urban;01/04/2020;complet;dev_express;267.41;15.00:00:00;72;[140K€-160K€];OUI;0,337474143;[70-80];1
521555925;M;09/06/1992 00:00;0;0;60855;0;Commercial;Panel Truck;no;0;1.0;z_Highly Rural/ Rural;06/04/2021;incomplet;dev_integral;290.58;9.00:00:00;31;[60K€-80K€];NON ;0,287093691;[30-40];6
193531081;M;17/08/1995 00:00;0;0;130162;356853;Commercial;Panel Truck;no;2;7.0;z_Highly Rural/ Rural;14/01/2021;complet;dev_integral;314.91;3.00:00:00;28;[120K€-140K€];NON ;0,937864444;[20-30];14
50201699;M;10/10/1962 00:00;1;2;10287;;Commercial;Van;no;0;1.0;z_Highly Rural/ Rural;26/11/2021;complet;dev_express;283.16;9.00:00:00;60;[0K€-20K€];OUI;0,011136975;[50-60];26
133687781;M;13/11/2006 00:00;0;0;100328;302757;Private;z_SUV;no;1;20.0;Highly Urban/ Urban;30/01/2022;complet;dev_integral;304.82;5.00:00:00;16;[100K€-120K€];NON ;0,912443431;[10-20];30
728416025;F;30/09/1988 00:00;0;3;24365;0;Commercial;z_SUV;no;2;1.0;Highly Urban/ Urban;30/11/2020;complet;dev_express;279.89;19.00:00:00;34;[20K€-40K€];OUI;0,297584495;[30-40];30
431732727;F;29/10/1959 00:00;0;0;105103;318523;Private;Sports Car;no;0;16.0;Highly Urban/ Urban;26/11/2019;complet;dev_integral;331.58;21.00:00:00;63;[100K€-120K€];NON ;0,748863132;[60-70];26
589338538;M;27/09/1948 00:00;1;1;66762;225043;Commercial;Panel Truck;yes;6;17.0;Highly Urban/ Urban;20/01/2020;incomplet;dev_integral;323.62;22.00:00:00;74;[60K€-80K€];OUI;0,641171926;[70-80];20
34111727;F;27/12/2008 00:00;0;2;;0;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;03/05/2019;complet;dev_integral;338.02;20.00:00:00;14;;OUI;0,799080614;[10-20];3
61092357;F;30/08/1976 00:00;2;3;53073;213525;Private;Pickup;no;5;13.0;Highly Urban/ Urban;23/07/2021;incomplet;dev_integral;323.68;19.00:00:00;46;[40K€-60K€];OUI;0,356798695;[40-50];23
731351298;M;01/07/1952 00:00;2;3;48623;221757;Private;Sports Car;no;2;1.0;z_Highly Rural/ Rural;11/10/2021;complet;dev_integral;330.93;18.00:00:00;71;[40K€-60K€];OUI;0,29662719;[70-80];11
199609499;M;15/04/1969 00:00;0;0;120150;318649;Commercial;Van;no;1;15.0;Highly Urban/ Urban;21/06/2019;complet;dev_express;269.99;3.00:00:00;54;[120K€-140K€];NON ;0,084161242;[50-60];21
639473172;F;21/10/1987 00:00;0;0;57095;0;Commercial;z_SUV;no;5;12.0;z_Highly Rural/ Rural;18/05/2022;complet;dev_express;265.76;29.00:00:00;35;[40K€-60K€];NON ;0,244380733;[30-40];18
600565109;M;07/05/2020 00:00;0;0;36098;0;Private;Pickup;yes;0;6.0;Highly Urban/ Urban;28/12/2019;incomplet;dev_integral;287.57;12.00:00:00;3;[20K€-40K€];NON ;0,51403345;[0-10];28
43524393;M;02/11/2018 00:00;0;0;65417;0;Private;Van;yes;0;1.0;z_Highly Rural/ Rural;12/06/2020;complet;dev_express;257.61;16.00:00:00;4;[60K€-80K€];NON ;0,26439588;[0-10];12
46945798;M;19/11/1969 00:00;0;0;104466;299208;Private;Minivan;yes;0;16.0;Highly Urban/ Urban;21/07/2020;complet;dev_integral;322.09;30.00:00:00;53;[100K€-120K€];NON ;0,704542671;[50-60];21
949616041;F;13/10/1956 00:00;0;0;0;148315;Private;Pickup;yes;2;1.0;z_Highly Rural/ Rural;13/08/2020;complet;dev_integral;338.48;6.00:00:00;66;[0K€-20K€];NON ;0,396049938;[60-70];13
808141196;M;20/10/1963 00:00;0;0;22288;155196;Private;z_SUV;no;2;14.0;Highly Urban/ Urban;11/11/2020;complet;dev_express;275.0;30.00:00:00;59;[20K€-40K€];NON ;0,571476322;[50-60];11
718113120;M;11/07/1973 00:00;0;2;47623;0;Commercial;Sports Car;no;0;1.0;Highly Urban/ Urban;18/12/2019;complet;dev_integral;309.26;8.00:00:00;50;[40K€-60K€];OUI;0,634770432;[40-50];18
918037800;M;24/05/1958 00:00;0;0;25835;127524;Private;z_SUV;no;1;1.0;z_Highly Rural/ Rural;12/05/2021;complet;dev_express;281.76;25.00:00:00;65;[20K€-40K€];NON ;0,582086796;[60-70];12
